,Year, Total, Total Passed, % Passed,Num Black, Black Passed, % Black Passed, % Black,Num Hispanic, Hisp Passed, % Hisp Passed, % Hisp,Num Asian, Asian Passed, % Asian Passed, % Asian,Num White, White Passed, % White Passed, % White,Num PI, PI Passed, % PI Passed, % PI,Num NA, NA Passed, % NA Passed, % NA,Num 2+, 2+ Passed, % 2+ Passed, % 2+,Num Other, Other Passed, % Other Passed, % Other,Fem Total, Fem Passed, % Fem Passed, % Fem,Num Black Fem, Fem Black Passed, % Fem Black Passed, % Fem Black,Num Hispanic Fem, Fem Hisp Passed, % Fem Hisp Passed, % Fem Hisp,Num Asian Fem, Fem Asian Passed, % Fem Asian Passed, % Fem Asian,Num White Fem, Fem White Passed, % Fem White Passed, % Fem White,Num PI Fem, Fem PI Passed, % Fem PI Passed, % Fem PI,Num NA Fem, Fem NA Passed, % Fem NA Passed, % Fem NA,Num 2+ Fem, Fem 2+ Passed, % Fem 2+ Passed, % Fem 2+,Num Other Fem, Fem Other Passed, % Fem Other Passed,% Fem Other,Male Total, Male Passed, % Male Passed, % Male,Num Black Male, Male Black Passed, % Male Black Passed, % Male Black,Num Hispanic Male, Male Hisp Passed, % Male Hisp Passed, % Male Hisp,Num Asian Male, Male Asian Passed, % Male Asian Passed, % Male Asian,Num White Male, Male White Passed, % Male White Passed, % Male White,Num PI Male, Male PI Passed, % Male PI Passed, % Male PI,Num NA Male, Male NA Passed, % Male NA Passed, % Male NA,Num 2+ Male, Male 2+ Passed, % Male 2+ Passed, % Male 2+,Num Other Male, Male Other Passed, % Male Other Passed, % Male Other,Unnamed: 108,State
174,2016,782,401,51.28,34,7,20.59,4.35,57,15,26.32,7.29,132,92,69.7,16.88,511,268,52.45,65.35,0,0,0.0,0.0,3,0,0.0,0.38,33,11,33.33,4.22,1,0,0.0,0.13,140,75,53.57,17.9,5,0,0.0,0.64,12,3,25.0,1.53,38,26,68.42,4.86,78,43,55.13,9.97,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.51,0,0,0.0,0.0,642,326,50.78,82.1,29,7,24.14,3.71,45,12,26.67,5.75,94,66,70.21,12.02,433,225,51.96,55.37,0,0,0.0,0.0,3,0,0.0,0.38,29,10,34.48,3.71,1,0,0.0,0.13, ,Indiana
175,2017,789,410,51.96,30,5,16.67,3.8,66,20,30.3,8.37,117,76,64.96,14.83,532,288,54.14,67.43,0,0,0.0,0.0,1,0,0.0,0.13,37,20,54.05,4.69,0,0,0.0,0.0,155,82,52.9,19.65,7,0,0.0,0.89,16,2,12.5,2.03,31,18,58.06,3.93,92,59,64.13,11.66,0,0,0.0,0.0,0,0,0.0,0.0,8,3,37.5,1.01,0,0,0.0,0.0,634,328,51.74,80.35,23,5,21.74,2.92,50,18,36.0,6.34,86,58,67.44,10.9,440,229,52.05,55.77,0,0,0.0,0.0,1,0,0.0,0.13,29,17,58.62,3.68,0,0,0.0,0.0, ,Indiana
176,2018,823,463,56.26,28,5,17.86,3.4,61,17,27.87,7.41,145,107,73.79,17.62,542,304,56.09,65.86,2,0,0.0,0.24,3,0,0.0,0.36,34,23,67.65,4.13,0,0,0.0,0.0,137,71,51.82,16.65,7,3,42.86,0.85,15,3,20.0,1.82,42,30,71.43,5.1,64,29,45.31,7.78,1,0,0.0,0.12,1,0,0.0,0.12,5,4,80.0,0.61,0,0,0.0,0.0,686,392,57.14,83.35,21,2,9.52,2.55,46,14,30.43,5.59,103,77,74.76,12.52,478,275,57.53,58.08,1,0,0.0,0.12,2,0,0.0,0.24,29,19,65.52,3.52,0,0,0.0,0.0, ,Indiana
177,2019,824,476,57.77,30,7,23.33,3.64,73,36,49.32,8.86,143,105,73.43,17.35,518,292,56.37,62.86,1,0,0.0,0.12,0,0,0.0,0.0,34,21,61.76,4.13,0,0,0.0,0.0,170,86,50.59,20.63,9,1,11.11,1.09,11,3,27.27,1.33,42,28,66.67,5.1,97,48,49.48,11.77,0,0,0.0,0.0,0,0,0.0,0.0,9,5,55.56,1.09,0,0,0.0,0.0,654,390,59.63,79.37,21,6,28.57,2.55,62,33,53.23,7.52,101,77,76.24,12.26,421,244,57.96,51.09,1,0,0.0,0.12,0,0,0.0,0.0,25,16,64.0,3.03,0,0,0.0,0.0, ,Indiana
178,2020,807,467,57.87,38,7,18.42,4.71,52,16,30.77,6.44,119,86,72.27,14.75,532,322,60.53,65.92,1,0,0.0,0.12,3,0,0.0,0.37,36,17,47.22,4.46,0,0,0.0,0.0,129,78,60.47,15.99,9,2,22.22,1.12,7,3,42.86,0.87,27,22,81.48,3.35,78,45,57.69,9.67,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.5,0,0,0.0,0.0,675,386,57.19,83.64,29,5,17.24,3.59,45,13,28.89,5.58,92,64,69.57,11.4,452,275,60.84,56.01,1,0,0.0,0.12,3,0,0.0,0.37,31,12,38.71,3.84,0,0,0.0,0.0, ,Indiana
179,2021,888,467,52.59,44,6,13.64,4.95,71,26,36.62,8.0,158,102,64.56,17.79,548,295,53.83,61.71,0,0,0.0,0.0,6,3,50.0,0.68,35,17,48.57,3.94,26,18,69.23,2.93,171,88,51.46,19.26,8,1,12.5,0.9,15,6,40.0,1.69,36,24,66.67,4.05,99,51,51.52,11.15,0,0,0.0,0.0,1,0,0.0,0.11,10,4,40.0,1.13,2,0,0.0,0.23,713,378,53.02,80.29,36,5,13.89,4.05,56,20,35.71,6.31,122,78,63.93,13.74,445,243,54.61,50.11,0,0,0.0,0.0,5,3,60.0,0.56,25,13,52.0,2.82,24,16,66.67,2.7, ,Indiana
180,2010,80,65,81.25,1,0,0.0,1.25,1,0,0.0,1.25,14,12,85.71,17.5,63,51,80.95,78.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,7,77.78,11.25,1,0,0.0,1.25,0,0,0.0,0.0,4,0,0.0,5.0,3,0,0.0,3.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,71,58,81.69,88.75,0,0,0.0,0.0,1,0,0.0,1.25,10,9,90.0,12.5,60,48,80.0,75.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Iowa
181,2011,72,57,79.17,3,0,0.0,4.17,2,0,0.0,2.78,5,4,80.0,6.94,60,47,78.33,83.33,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,9,100.0,12.5,1,0,0.0,1.39,0,0,0.0,0.0,1,0,0.0,1.39,7,7,100.0,9.72,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,63,48,76.19,87.5,2,0,0.0,2.78,2,0,0.0,2.78,4,0,0.0,5.56,53,40,75.47,73.61,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Iowa
182,2012,69,53,76.81,0,0,0.0,0.0,1,0,0.0,1.45,10,8,80.0,14.49,54,43,79.63,78.26,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,5,55.56,13.04,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,2.9,6,4,66.67,8.7,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,60,48,80.0,86.96,0,0,0.0,0.0,1,0,0.0,1.45,8,7,87.5,11.59,48,39,81.25,69.57,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Iowa
183,2013,118,94,79.66,3,0,0.0,2.54,2,0,0.0,1.69,9,7,77.78,7.63,95,79,83.16,80.51,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.39,11,8,72.73,9.32,1,0,0.0,0.85,0,0,0.0,0.0,0,0,0.0,0.0,10,8,80.0,8.47,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,107,86,80.37,90.68,2,0,0.0,1.69,2,0,0.0,1.69,9,7,77.78,7.63,85,71,83.53,72.03,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.39, ,Iowa
184,2014,119,99,83.19,1,0,0.0,0.84,0,0,0.0,0.0,17,15,88.24,14.29,100,83,83.0,84.03,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,20,17,85.0,16.81,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,2.52,17,15,88.24,14.29,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,99,82,82.83,83.19,1,0,0.0,0.84,0,0,0.0,0.0,14,13,92.86,11.76,83,68,81.93,69.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Iowa
185,2015,169,147,86.98,2,0,0.0,1.18,4,0,0.0,2.37,29,24,82.76,17.16,130,117,90.0,76.92,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.78,24,24,100.0,14.2,0,0,0.0,0.0,0,0,0.0,0.0,7,7,100.0,4.14,16,16,100.0,9.47,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.59,145,123,84.83,85.8,2,0,0.0,1.18,4,0,0.0,2.37,22,17,77.27,13.02,114,101,88.6,67.46,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.18, ,Iowa
186,2016,211,163,77.25,5,4,80.0,2.37,11,4,36.36,5.21,35,27,77.14,16.59,145,113,77.93,68.72,0,0,0.0,0.0,0,0,0.0,0.0,12,12,100.0,5.69,0,0,0.0,0.0,51,42,82.35,24.17,0,0,0.0,0.0,0,0,0.0,0.0,13,11,84.62,6.16,35,28,80.0,16.59,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.42,0,0,0.0,0.0,160,121,75.62,75.83,5,4,80.0,2.37,11,4,36.36,5.21,22,16,72.73,10.43,110,85,77.27,52.13,0,0,0.0,0.0,0,0,0.0,0.0,9,9,100.0,4.27,0,0,0.0,0.0, ,Iowa
187,2017,233,182,78.11,5,4,80.0,2.15,11,7,63.64,4.72,43,34,79.07,18.45,163,128,78.53,69.96,0,0,0.0,0.0,0,0,0.0,0.0,9,8,88.89,3.86,0,0,0.0,0.0,37,33,89.19,15.88,2,0,0.0,0.86,1,0,0.0,0.43,12,11,91.67,5.15,19,16,84.21,8.15,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.29,0,0,0.0,0.0,196,149,76.02,84.12,3,0,0.0,1.29,10,6,60.0,4.29,31,23,74.19,13.3,144,112,77.78,61.8,0,0,0.0,0.0,0,0,0.0,0.0,6,5,83.33,2.58,0,0,0.0,0.0, ,Iowa
188,2018,230,179,77.83,5,2,40.0,2.17,8,5,62.5,3.48,29,24,82.76,12.61,177,137,77.4,76.96,0,0,0.0,0.0,0,0,0.0,0.0,11,11,100.0,4.78,0,0,0.0,0.0,38,28,73.68,16.52,0,0,0.0,0.0,2,0,0.0,0.87,7,5,71.43,3.04,26,19,73.08,11.3,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,1.3,0,0,0.0,0.0,192,151,78.65,83.48,5,2,40.0,2.17,6,4,66.67,2.61,22,19,86.36,9.57,151,118,78.15,65.65,0,0,0.0,0.0,0,0,0.0,0.0,8,8,100.0,3.48,0,0,0.0,0.0, ,Iowa
189,2019,256,197,76.95,5,4,80.0,1.95,15,6,40.0,5.86,45,33,73.33,17.58,175,144,82.29,68.36,0,0,0.0,0.0,0,0,0.0,0.0,10,7,70.0,3.91,0,0,0.0,0.0,50,33,66.0,19.53,0,0,0.0,0.0,3,0,0.0,1.17,6,3,50.0,2.34,38,28,73.68,14.84,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.78,0,0,0.0,0.0,206,164,79.61,80.47,5,4,80.0,1.95,12,6,50.0,4.69,39,30,76.92,15.23,137,116,84.67,53.52,0,0,0.0,0.0,0,0,0.0,0.0,8,5,62.5,3.12,0,0,0.0,0.0, ,Iowa
190,2020,288,204,70.83,7,3,42.86,2.43,14,7,50.0,4.86,60,43,71.67,20.83,174,127,72.99,60.42,0,0,0.0,0.0,0,0,0.0,0.0,19,14,73.68,6.6,0,0,0.0,0.0,55,37,67.27,19.1,0,0,0.0,0.0,6,3,50.0,2.08,12,9,75.0,4.17,33,22,66.67,11.46,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.69,0,0,0.0,0.0,231,165,71.43,80.21,7,3,42.86,2.43,8,4,50.0,2.78,48,34,70.83,16.67,140,104,74.29,48.61,0,0,0.0,0.0,0,0,0.0,0.0,17,12,70.59,5.9,0,0,0.0,0.0, ,Iowa
191,2021,247,182,73.68,14,8,57.14,5.67,8,7,87.5,3.24,50,38,76.0,20.24,160,121,75.62,64.78,0,0,0.0,0.0,1,0,0.0,0.4,8,4,50.0,3.24,6,3,50.0,2.43,59,48,81.36,23.89,1,0,0.0,0.4,2,0,0.0,0.81,21,18,85.71,8.5,32,25,78.12,12.96,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.4,2,0,0.0,0.81,187,133,71.12,75.71,13,8,61.54,5.26,6,5,83.33,2.43,29,20,68.97,11.74,127,95,74.8,51.42,0,0,0.0,0.0,1,0,0.0,0.4,7,3,42.86,2.83,4,0,0.0,1.62, ,Iowa
192,2010,23,23,100.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.35,22,22,100.0,95.65,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.35,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.35,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,22,22,100.0,95.65,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.35,21,21,100.0,91.3,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Kansas
193,2011,25,21,84.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,12.0,21,17,80.95,84.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.0,4,0,0.0,16.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,8.0,2,0,0.0,8.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,21,19,90.48,84.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.0,19,17,89.47,76.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4.0, ,Kansas
194,2012,34,23,67.65,1,0,0.0,2.94,0,0,0.0,0.0,3,0,0.0,8.82,29,21,72.41,85.29,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.94,3,0,0.0,8.82,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.94,2,0,0.0,5.88,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,31,23,74.19,91.18,1,0,0.0,2.94,0,0,0.0,0.0,2,0,0.0,5.88,27,21,77.78,79.41,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.94, ,Kansas
195,2013,47,33,70.21,0,0,0.0,0.0,0,0,0.0,0.0,6,3,50.0,12.77,38,28,73.68,80.85,0,0,0.0,0.0,1,0,0.0,2.13,0,0,0.0,0.0,1,0,0.0,2.13,3,0,0.0,6.38,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.13,2,0,0.0,4.26,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,44,30,68.18,93.62,0,0,0.0,0.0,0,0,0.0,0.0,5,2,40.0,10.64,36,26,72.22,76.6,0,0,0.0,0.0,1,0,0.0,2.13,0,0,0.0,0.0,1,0,0.0,2.13, ,Kansas
196,2014,40,31,77.5,0,0,0.0,0.0,3,0,0.0,7.5,3,0,0.0,7.5,33,26,78.79,82.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.5,3,0,0.0,7.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,7.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,37,29,78.38,92.5,0,0,0.0,0.0,3,0,0.0,7.5,3,0,0.0,7.5,30,24,80.0,75.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2.5, ,Kansas
197,2015,48,33,68.75,2,0,0.0,4.17,5,0,0.0,10.42,10,8,80.0,20.83,29,22,75.86,60.42,0,0,0.0,0.0,1,0,0.0,2.08,0,0,0.0,0.0,1,0,0.0,2.08,9,8,88.89,18.75,0,0,0.0,0.0,0,0,0.0,0.0,5,5,100.0,10.42,4,0,0.0,8.33,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,39,25,64.1,81.25,2,0,0.0,4.17,5,0,0.0,10.42,5,3,60.0,10.42,25,19,76.0,52.08,0,0,0.0,0.0,1,0,0.0,2.08,0,0,0.0,0.0,1,0,0.0,2.08, ,Kansas
198,2016,57,45,78.95,0,0,0.0,0.0,4,0,0.0,7.02,11,10,90.91,19.3,42,32,76.19,73.68,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,7.02,0,0,0.0,0.0,1,0,0.0,1.75,2,0,0.0,3.51,1,0,0.0,1.75,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,53,42,79.25,92.98,0,0,0.0,0.0,3,0,0.0,5.26,9,8,88.89,15.79,41,31,75.61,71.93,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Kansas
199,2017,46,30,65.22,1,0,0.0,2.17,1,0,0.0,2.17,12,10,83.33,26.09,29,19,65.52,63.04,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,4.35,0,0,0.0,0.0,6,2,33.33,13.04,1,0,0.0,2.17,0,0,0.0,0.0,3,0,0.0,6.52,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,4.35,0,0,0.0,0.0,40,28,70.0,86.96,0,0,0.0,0.0,1,0,0.0,2.17,9,8,88.89,19.57,29,19,65.52,63.04,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0, ,Kansas
200,2018,108,75,69.44,0,0,0.0,0.0,4,0,0.0,3.7,27,18,66.67,25.0,71,49,69.01,65.74,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.7,0,0,0.0,0.0,12,7,58.33,11.11,0,0,0.0,0.0,1,0,0.0,0.93,5,4,80.0,4.63,6,2,33.33,5.56,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,96,68,70.83,88.89,0,0,0.0,0.0,3,0,0.0,2.78,22,14,63.64,20.37,65,47,72.31,60.19,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.7,0,0,0.0,0.0, ,Kansas
201,2019,112,78,69.64,0,0,0.0,0.0,3,0,0.0,2.68,26,17,65.38,23.21,78,56,71.79,69.64,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.57,0,0,0.0,0.0,14,8,57.14,12.5,0,0,0.0,0.0,1,0,0.0,0.89,3,0,0.0,2.68,10,5,50.0,8.93,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,98,70,71.43,87.5,0,0,0.0,0.0,2,0,0.0,1.79,23,15,65.22,20.54,68,51,75.0,60.71,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,3.57,0,0,0.0,0.0, ,Kansas
202,2020,147,113,76.87,2,0,0.0,1.36,10,6,60.0,6.8,36,30,83.33,24.49,82,62,75.61,55.78,0,0,0.0,0.0,1,0,0.0,0.68,12,8,66.67,8.16,0,0,0.0,0.0,24,19,79.17,16.33,0,0,0.0,0.0,2,0,0.0,1.36,11,10,90.91,7.48,10,7,70.0,6.8,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.68,0,0,0.0,0.0,123,94,76.42,83.67,2,0,0.0,1.36,8,5,62.5,5.44,25,20,80.0,17.01,72,55,76.39,48.98,0,0,0.0,0.0,1,0,0.0,0.68,11,7,63.64,7.48,0,0,0.0,0.0, ,Kansas
203,2021,104,73,70.19,3,0,0.0,2.88,13,3,23.08,12.5,24,19,79.17,23.08,54,43,79.63,51.92,0,0,0.0,0.0,1,0,0.0,0.96,7,5,71.43,6.73,2,0,0.0,1.92,10,8,80.0,9.62,0,0,0.0,0.0,2,0,0.0,1.92,3,0,0.0,2.88,4,0,0.0,3.85,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.96,93,64,68.82,89.42,3,0,0.0,2.88,11,2,18.18,10.58,21,17,80.95,20.19,49,38,77.55,47.12,0,0,0.0,0.0,1,0,0.0,0.96,7,5,71.43,6.73,1,0,0.0,0.96, ,Kansas
204,2010,242,157,64.88,4,0,0.0,1.65,5,0,0.0,2.07,31,26,83.87,12.81,184,117,63.59,76.03,0,0,0.0,0.0,1,0,0.0,0.41,0,0,0.0,0.0,7,6,85.71,2.89,47,36,76.6,19.42,0,0,0.0,0.0,2,0,0.0,0.83,11,8,72.73,4.55,31,23,74.19,12.81,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.41,195,121,62.05,80.58,4,0,0.0,1.65,3,0,0.0,1.24,20,18,90.0,8.26,153,94,61.44,63.22,0,0,0.0,0.0,1,0,0.0,0.41,0,0,0.0,0.0,6,5,83.33,2.48, ,Kentucky
205,2011,238,168,70.59,9,7,77.78,3.78,4,0,0.0,1.68,46,37,80.43,19.33,168,113,67.26,70.59,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,8,100.0,3.36,50,37,74.0,21.01,2,0,0.0,0.84,1,0,0.0,0.42,17,12,70.59,7.14,29,22,75.86,12.18,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.42,188,131,69.68,78.99,7,6,85.71,2.94,3,0,0.0,1.26,29,25,86.21,12.18,139,91,65.47,58.4,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,7,100.0,2.94, ,Kentucky
206,2012,280,158,56.43,5,2,40.0,1.79,3,0,0.0,1.07,48,35,72.92,17.14,209,109,52.15,74.64,0,0,0.0,0.0,2,0,0.0,0.71,0,0,0.0,0.0,9,6,66.67,3.21,62,40,64.52,22.14,3,0,0.0,1.07,1,0,0.0,0.36,13,9,69.23,4.64,42,26,61.9,15.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.71,218,118,54.13,77.86,2,0,0.0,0.71,2,0,0.0,0.71,35,26,74.29,12.5,167,83,49.7,59.64,0,0,0.0,0.0,2,0,0.0,0.71,0,0,0.0,0.0,7,4,57.14,2.5, ,Kentucky
207,2013,336,205,61.01,8,4,50.0,2.38,5,0,0.0,1.49,48,38,79.17,14.29,254,151,59.45,75.6,0,0,0.0,0.0,1,0,0.0,0.3,0,0,0.0,0.0,16,8,50.0,4.76,65,50,76.92,19.35,2,0,0.0,0.6,0,0,0.0,0.0,22,21,95.45,6.55,41,28,68.29,12.2,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,271,155,57.2,80.65,6,3,50.0,1.79,5,0,0.0,1.49,26,17,65.38,7.74,213,123,57.75,63.39,0,0,0.0,0.0,1,0,0.0,0.3,0,0,0.0,0.0,16,8,50.0,4.76, ,Kentucky
208,2014,382,260,68.06,6,4,66.67,1.57,10,5,50.0,2.62,72,58,80.56,18.85,282,185,65.6,73.82,0,0,0.0,0.0,2,0,0.0,0.52,0,0,0.0,0.0,8,3,37.5,2.09,77,55,71.43,20.16,3,0,0.0,0.79,3,0,0.0,0.79,22,18,81.82,5.76,47,31,65.96,12.3,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.52,305,205,67.21,79.84,3,0,0.0,0.79,7,0,0.0,1.83,50,40,80.0,13.09,235,154,65.53,61.52,0,0,0.0,0.0,2,0,0.0,0.52,0,0,0.0,0.0,6,2,33.33,1.57, ,Kentucky
209,2015,496,302,60.89,11,4,36.36,2.22,13,6,46.15,2.62,58,48,82.76,11.69,391,232,59.34,78.83,0,0,0.0,0.0,2,0,0.0,0.4,0,0,0.0,0.0,12,6,50.0,2.42,135,95,70.37,27.22,3,0,0.0,0.6,2,0,0.0,0.4,28,26,92.86,5.65,93,62,66.67,18.75,0,0,0.0,0.0,1,0,0.0,0.2,0,0,0.0,0.0,7,5,71.43,1.41,361,207,57.34,72.78,8,3,37.5,1.61,11,5,45.45,2.22,30,22,73.33,6.05,298,170,57.05,60.08,0,0,0.0,0.0,1,0,0.0,0.2,0,0,0.0,0.0,5,1,20.0,1.01, ,Kentucky
210,2016,538,321,59.67,9,5,55.56,1.67,19,9,47.37,3.53,67,56,83.58,12.45,418,231,55.26,77.7,0,0,0.0,0.0,1,0,0.0,0.19,17,14,82.35,3.16,0,0,0.0,0.0,128,77,60.16,23.79,5,5,100.0,0.93,7,2,28.57,1.3,24,19,79.17,4.46,87,47,54.02,16.17,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.37,0,0,0.0,0.0,410,244,59.51,76.21,4,0,0.0,0.74,12,7,58.33,2.23,43,37,86.05,7.99,331,184,55.59,61.52,0,0,0.0,0.0,1,0,0.0,0.19,15,12,80.0,2.79,0,0,0.0,0.0, ,Kentucky
211,2017,485,269,55.46,9,2,22.22,1.86,24,13,54.17,4.95,62,44,70.97,12.78,361,194,53.74,74.43,0,0,0.0,0.0,3,0,0.0,0.62,17,12,70.59,3.51,0,0,0.0,0.0,110,59,53.64,22.68,4,0,0.0,0.82,4,0,0.0,0.82,22,15,68.18,4.54,73,39,53.42,15.05,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.82,0,0,0.0,0.0,375,210,56.0,77.32,5,2,40.0,1.03,20,11,55.0,4.12,40,29,72.5,8.25,288,155,53.82,59.38,0,0,0.0,0.0,3,0,0.0,0.62,13,9,69.23,2.68,0,0,0.0,0.0, ,Kentucky
212,2018,369,218,59.08,8,5,62.5,2.17,12,7,58.33,3.25,61,45,73.77,16.53,275,151,54.91,74.53,0,0,0.0,0.0,1,0,0.0,0.27,8,7,87.5,2.17,0,0,0.0,0.0,74,38,51.35,20.05,2,0,0.0,0.54,3,0,0.0,0.81,16,13,81.25,4.34,47,18,38.3,12.74,0,0,0.0,0.0,1,0,0.0,0.27,3,0,0.0,0.81,0,0,0.0,0.0,295,180,61.02,79.95,6,3,50.0,1.63,9,5,55.56,2.44,45,32,71.11,12.2,228,133,58.33,61.79,0,0,0.0,0.0,0,0,0.0,0.0,5,5,100.0,1.36,0,0,0.0,0.0, ,Kentucky
